Date, Open, High, Low, Close
01/30/12, 1316.16, 1316.16, 1300.49, 1313.01
01/27/12, 1318.25, 1320.06, 1311.72, 1316.33
01/26/12, 1326.28, 1333.47, 1313.60, 1318.43
01/25/12, 1314.40, 1328.30, 1307.65, 1326.06
01/24/12, 1315.96, 1315.96, 1306.06, 1314.65
01/23/12, 1315.29, 1322.28, 1309.89, 1316.00
01/20/12, 1314.49, 1315.38, 1309.17, 1315.38
01/19/12, 1308.07, 1315.49, 1308.07, 1314.50
01/18/12, 1293.65, 1308.11, 1290.99, 1308.04
01/17/12, 1290.22, 1303.00, 1290.22, 1293.67
01/13/12, 1294.82, 1294.82, 1277.58, 1289.09
01/12/12, 1292.48, 1296.82, 1285.77, 1295.50
01/11/12, 1292.02, 1293.80, 1285.41, 1292.48
01/10/12, 1280.77, 1296.46, 1280.77, 1292.08
01/09/12, 1277.83, 1281.99, 1274.55, 1280.70
01/06/12, 1280.93, 1281.84, 1273.34, 1277.81
01/05/12, 1277.30, 1283.05, 1265.26, 1281.06
01/04/12, 1277.03, 1278.73, 1268.10, 1277.30
01/03/12, 1258.86, 1284.62, 1258.86, 1277.06
12/30/11, 1262.82, 1264.12, 1257.46, 1257.60
12/29/11, 1249.75, 1263.54, 1249.75, 1263.02
12/28/11, 1265.38, 1265.85, 1248.64, 1249.64
12/27/11, 1265.02, 1269.37, 1262.30, 1265.43
12/23/11, 1254.00, 1265.42, 1254.00, 1265.33
12/22/11, 1243.72, 1255.22, 1243.72, 1254.00
12/21/11, 1241.25, 1245.09, 1229.51, 1243.72
12/20/11, 1205.72, 1242.82, 1205.72, 1241.30
12/19/11, 1219.74, 1224.57, 1202.37, 1205.35
12/16/11, 1216.09, 1231.04, 1215.20, 1219.66
12/15/11, 1212.12, 1225.60, 1212.12, 1215.75
12/14/11, 1225.73, 1225.73, 1209.47, 1211.82
12/13/11, 1236.83, 1249.86, 1219.43, 1225.73
12/12/11, 1255.05, 1255.05, 1227.25, 1236.47
12/09/11, 1234.48, 1258.25, 1234.48, 1255.19
12/08/11, 1260.87, 1260.87, 1231.47, 1234.35
12/07/11, 1258.14, 1267.06, 1244.80, 1261.01
12/06/11, 1257.19, 1266.03, 1253.03, 1258.47
12/05/11, 1244.33, 1266.73, 1244.33, 1257.08
12/02/11, 1246.03, 1260.08, 1243.35, 1244.28
12/01/11, 1246.91, 1251.09, 1239.73, 1244.58
11/30/11, 1196.72, 1247.11, 1196.72, 1246.96
11/29/11, 1192.56, 1203.67, 1191.80, 1195.19
11/28/11, 1158.67, 1197.35, 1158.67, 1192.55
11/25/11, 1161.41, 1172.66, 1158.66, 1158.67
11/23/11, 1187.48, 1187.48, 1161.79, 1161.79
11/22/11, 1192.98, 1196.81, 1181.65, 1188.04
11/21/11, 1215.62, 1215.62, 1183.16, 1192.98
11/18/11, 1216.19, 1223.51, 1211.36, 1215.65
11/17/11, 1236.56, 1237.73, 1209.43, 1216.13
11/16/11, 1257.81, 1259.61, 1235.67, 1236.91
11/15/11, 1251.70, 1264.25, 1244.34, 1257.81
11/14/11, 1263.85, 1263.85, 1246.68, 1251.78
11/11/11, 1240.12, 1266.98, 1240.12, 1263.85
11/10/11, 1229.59, 1246.22, 1227.70, 1239.70
11/09/11, 1275.18, 1275.18, 1226.64, 1229.10
11/08/11, 1261.12, 1277.55, 1254.99, 1275.92
11/07/11, 1253.21, 1261.70, 1240.75, 1261.12
11/04/11, 1260.82, 1260.82, 1238.92, 1253.23
11/03/11, 1238.25, 1263.21, 1234.81, 1261.15
11/02/11, 1219.62, 1242.48, 1219.62, 1237.90
11/01/11, 1251.00, 1251.00, 1215.42, 1218.28
10/31/11, 1284.96, 1284.96, 1253.16, 1253.30
10/28/11, 1284.39, 1287.08, 1277.01, 1285.09
10/27/11, 1243.97, 1292.66, 1243.97, 1284.59
10/26/11, 1229.17, 1246.28, 1221.06, 1242.00
10/25/11, 1253.86, 1253.86, 1226.79, 1229.05
10/24/11, 1238.72, 1256.55, 1238.72, 1254.19
10/21/11, 1215.39, 1239.03, 1215.39, 1238.25
10/20/11, 1209.92, 1219.53, 1197.34, 1215.39
10/19/11, 1223.46, 1229.64, 1206.31, 1209.88
10/18/11, 1200.75, 1233.10, 1191.48, 1225.38
10/17/11, 1224.47, 1224.47, 1198.55, 1200.86
10/14/11, 1205.65, 1224.61, 1205.65, 1224.58
10/13/11, 1206.96, 1207.46, 1190.58, 1203.66
10/12/11, 1196.19, 1220.25, 1196.19, 1207.25
10/11/11, 1194.60, 1199.24, 1187.30, 1195.54
10/10/11, 1158.15, 1194.91, 1158.15, 1194.89
10/07/11, 1165.03, 1171.40, 1150.26, 1155.46
10/06/11, 1144.11, 1165.55, 1134.95, 1164.97
10/05/11, 1124.03, 1146.07, 1115.68, 1144.03
10/04/11, 1097.42, 1125.12, 1074.77, 1123.95
10/03/11, 1131.21, 1138.99, 1098.92, 1099.23
09/30/11, 1159.93, 1159.93, 1131.34, 1131.42
09/29/11, 1151.74, 1175.87, 1139.93, 1160.40
09/28/11, 1175.39, 1184.71, 1150.40, 1151.06
09/27/11, 1163.32, 1195.86, 1163.32, 1175.38
09/26/11, 1136.91, 1164.19, 1131.07, 1162.95
09/23/11, 1128.82, 1141.72, 1121.36, 1136.43
09/22/11, 1164.55, 1164.55, 1114.22, 1129.56
09/21/11, 1203.63, 1206.30, 1166.21, 1166.76
09/20/11, 1204.50, 1220.39, 1201.29, 1202.09
09/19/11, 1214.99, 1214.99, 1188.36, 1204.09
09/16/11, 1209.21, 1220.06, 1204.46, 1216.01
09/15/11, 1189.44, 1209.11, 1189.44, 1209.11
09/14/11, 1173.32, 1202.38, 1162.73, 1188.68
09/13/11, 1162.59, 1176.41, 1157.44, 1172.87
09/12/11, 1153.50, 1162.52, 1136.07, 1162.27
09/09/11, 1185.37, 1185.37, 1148.37, 1154.23
09/08/11, 1197.98, 1204.40, 1183.34, 1185.90
09/07/11, 1165.85, 1198.62, 1165.85, 1198.62
09/06/11, 1173.97, 1173.97, 1140.13, 1165.24
09/02/11, 1203.90, 1203.90, 1170.56, 1173.97
09/01/11, 1219.12, 1229.29, 1203.85, 1204.42
08/31/11, 1213.00, 1230.71, 1209.35, 1218.89
08/30/11, 1209.76, 1220.10, 1195.77, 1212.92
08/29/11, 1177.91, 1210.28, 1177.91, 1210.08
08/26/11, 1158.85, 1181.23, 1135.91, 1176.80
08/25/11, 1176.69, 1190.68, 1155.47, 1159.27
08/24/11, 1162.16, 1178.56, 1156.30, 1177.60
08/23/11, 1124.36, 1162.35, 1122.91, 1162.35
08/22/11, 1123.55, 1145.49, 1121.09, 1123.82
08/19/11, 1140.47, 1154.54, 1122.05, 1123.53
08/18/11, 1189.62, 1189.62, 1131.03, 1140.65
08/17/11, 1192.89, 1208.47, 1184.36, 1193.89
08/16/11, 1204.22, 1204.22, 1180.53, 1192.76
08/15/11, 1178.86, 1204.49, 1178.86, 1204.49
08/12/11, 1172.87, 1189.04, 1170.74, 1178.81
08/11/11, 1121.30, 1186.29, 1121.30, 1172.64
08/10/11, 1171.77, 1171.77, 1118.01, 1120.76
08/09/11, 1120.23, 1172.88, 1101.54, 1172.53
08/08/11, 1198.48, 1198.48, 1119.28, 1119.46
08/05/11, 1200.28, 1218.11, 1168.09, 1199.38
08/04/11, 1260.23, 1260.23, 1199.54, 1200.07
08/03/11, 1254.25, 1261.20, 1234.56, 1260.34
08/02/11, 1286.56, 1286.56, 1254.03, 1254.05
08/01/11, 1292.59, 1307.38, 1274.73, 1286.94
07/29/11, 1300.12, 1304.16, 1282.86, 1292.28
07/28/11, 1304.84, 1316.32, 1299.16, 1300.67
07/27/11, 1331.91, 1331.91, 1303.49, 1304.89
07/26/11, 1337.39, 1338.51, 1329.59, 1331.94
07/25/11, 1344.32, 1344.32, 1331.09, 1337.43
07/22/11, 1343.80, 1346.10, 1336.95, 1345.02
07/21/11, 1325.65, 1347.00, 1325.65, 1343.80
07/20/11, 1328.66, 1330.43, 1323.65, 1325.84
07/19/11, 1307.07, 1328.14, 1307.07, 1326.73
07/18/11, 1315.94, 1315.94, 1295.92, 1305.44
07/15/11, 1308.87, 1317.70, 1307.52, 1316.14
07/14/11, 1317.74, 1326.88, 1306.51, 1308.87
07/13/11, 1314.45, 1331.48, 1314.45, 1317.72
07/12/11, 1319.61, 1327.17, 1313.33, 1313.64
07/11/11, 1343.31, 1343.31, 1316.42, 1319.49
07/08/11, 1352.39, 1352.39, 1333.71, 1343.80
07/07/11, 1339.62, 1356.48, 1339.62, 1353.22
07/06/11, 1337.56, 1340.94, 1330.92, 1339.22
07/05/11, 1339.59, 1340.89, 1334.30, 1337.88
07/01/11, 1320.64, 1341.01, 1318.18, 1339.67
06/30/11, 1307.64, 1321.97, 1307.64, 1320.64
06/29/11, 1296.85, 1309.21, 1296.85, 1307.41
06/28/11, 1280.21, 1296.80, 1280.21, 1296.67
06/27/11, 1268.44, 1284.91, 1267.53, 1280.10
06/24/11, 1283.04, 1283.93, 1267.24, 1268.45
06/23/11, 1286.60, 1286.60, 1262.87, 1283.50
06/22/11, 1295.48, 1298.61, 1286.79, 1287.14
06/21/11, 1278.40, 1297.62, 1278.40, 1295.52
06/20/11, 1271.50, 1280.42, 1267.56, 1278.36
06/17/11, 1268.58, 1279.82, 1267.40, 1271.50
06/16/11, 1265.53, 1274.11, 1258.07, 1267.64
06/15/11, 1287.87, 1287.87, 1261.90, 1265.42
06/14/11, 1272.22, 1292.50, 1272.22, 1287.87
06/13/11, 1271.31, 1277.04, 1265.64, 1271.83
06/10/11, 1288.60, 1288.60, 1268.28, 1270.98
06/09/11, 1279.63, 1294.54, 1279.63, 1289.00
06/08/11, 1284.63, 1287.04, 1277.42, 1279.56
06/07/11, 1286.31, 1296.22, 1284.74, 1284.94
06/06/11, 1300.26, 1300.26, 1284.72, 1286.17
06/03/11, 1312.94, 1312.94, 1297.90, 1300.16
06/02/11, 1314.55, 1318.03, 1305.61, 1312.94
06/01/11, 1345.20, 1345.20, 1313.71, 1314.55
05/31/11, 1331.10, 1345.20, 1331.10, 1345.20
05/27/11, 1325.69, 1334.62, 1325.69, 1331.10
05/26/11, 1320.64, 1328.51, 1314.41, 1325.69
05/25/11, 1316.36, 1325.86, 1311.80, 1320.47
05/24/11, 1317.70, 1323.72, 1313.87, 1316.28
05/23/11, 1333.07, 1333.07, 1312.88, 1317.37
05/20/11, 1342.00, 1342.00, 1330.67, 1333.27
05/19/11, 1342.40, 1345.21, 1336.36, 1343.60
05/18/11, 1328.54, 1341.82, 1326.59, 1340.68
05/17/11, 1326.10, 1330.42, 1318.51, 1328.98
05/16/11, 1334.77, 1343.33, 1327.32, 1329.47
05/13/11, 1348.69, 1350.47, 1333.36, 1337.77
05/12/11, 1339.39, 1351.05, 1332.03, 1348.65
05/11/11, 1354.51, 1354.51, 1336.36, 1342.08
05/10/11, 1348.34, 1359.44, 1348.34, 1357.16
05/09/11, 1340.20, 1349.44, 1338.64, 1346.29
05/06/11, 1340.24, 1354.36, 1335.58, 1340.20
05/05/11, 1344.16, 1348.00, 1329.17, 1335.10
05/04/11, 1355.90, 1355.90, 1341.50, 1347.32
05/03/11, 1359.76, 1360.84, 1349.52, 1356.62
05/02/11, 1365.21, 1370.58, 1358.59, 1361.22
04/29/11, 1360.14, 1363.61, 1360.48, 1363.61
04/28/11, 1353.86, 1361.71, 1353.60, 1360.48
04/27/11, 1348.43, 1357.49, 1344.25, 1355.66
04/26/11, 1336.75, 1349.55, 1336.75, 1347.24
04/25/11, 1337.14, 1337.55, 1331.47, 1335.25
04/21/11, 1333.23, 1337.49, 1332.83, 1337.38
04/20/11, 1319.12, 1332.66, 1319.12, 1330.36
04/19/11, 1305.99, 1312.70, 1303.97, 1312.62
04/18/11, 1313.35, 1313.35, 1294.70, 1305.14
04/15/11, 1314.54, 1322.88, 1313.68, 1319.68
04/14/11, 1311.13, 1316.79, 1302.42, 1314.52
04/13/11, 1314.03, 1321.35, 1309.19, 1314.41
04/12/11, 1321.96, 1321.96, 1309.51, 1314.16
04/11/11, 1329.01, 1333.77, 1321.06, 1324.46
04/08/11, 1336.16, 1339.46, 1322.94, 1328.17
04/07/11, 1334.82, 1338.80, 1326.56, 1333.51
04/06/11, 1335.94, 1339.38, 1331.09, 1335.54
04/05/11, 1332.03, 1338.21, 1330.03, 1332.63
04/04/11, 1333.56, 1336.74, 1329.10, 1332.87
04/01/11, 1329.48, 1337.85, 1328.89, 1332.41
03/31/11, 1327.44, 1329.77, 1325.03, 1325.83
03/30/11, 1321.89, 1331.74, 1321.89, 1328.26
03/29/11, 1309.37, 1319.45, 1305.26, 1319.44
03/28/11, 1315.45, 1319.74, 1310.19, 1310.19
03/25/11, 1311.80, 1319.18, 1310.15, 1313.80
03/24/11, 1300.61, 1311.34, 1297.74, 1309.66
03/23/11, 1292.19, 1300.51, 1284.05, 1297.54
03/22/11, 1298.29, 1299.35, 1292.70, 1293.77
03/21/11, 1281.65, 1300.58, 1281.65, 1298.38
03/18/11, 1276.71, 1288.88, 1276.18, 1279.20
03/17/11, 1261.61, 1278.88, 1261.61, 1273.72
03/16/11, 1279.46, 1280.91, 1249.05, 1256.88
03/15/11, 1288.46, 1288.46, 1261.12, 1281.87
03/14/11, 1301.19, 1301.19, 1286.37, 1296.39
03/11/11, 1293.43, 1308.35, 1291.99, 1304.28
03/10/11, 1315.72, 1315.72, 1294.21, 1295.11
03/09/11, 1319.92, 1323.21, 1312.27, 1320.02
03/08/11, 1311.05, 1325.74, 1306.86, 1321.82
03/07/11, 1322.72, 1327.68, 1303.99, 1310.13
03/04/11, 1330.73, 1331.08, 1312.59, 1321.15
03/03/11, 1312.37, 1332.28, 1312.37, 1330.97
03/02/11, 1305.47, 1314.19, 1302.58, 1308.44
03/01/11, 1328.64, 1332.09, 1306.14, 1306.33
02/28/11, 1321.61, 1329.38, 1320.55, 1327.22
02/25/11, 1307.34, 1320.61, 1307.34, 1319.88
02/24/11, 1307.09, 1310.91, 1294.26, 1306.10
02/23/11, 1315.44, 1317.91, 1299.55, 1307.40
02/22/11, 1338.91, 1338.91, 1312.33, 1315.44
02/18/11, 1340.38, 1344.07, 1338.12, 1343.01
02/17/11, 1334.37, 1341.50, 1331.00, 1340.43
02/16/11, 1329.51, 1337.61, 1329.51, 1336.32
02/15/11, 1330.43, 1330.43, 1324.61, 1328.01
02/14/11, 1328.73, 1332.96, 1326.90, 1332.32
02/11/11, 1318.66, 1330.79, 1316.08, 1329.15
02/10/11, 1318.13, 1322.78, 1311.74, 1321.87
02/09/11, 1322.48, 1324.54, 1314.89, 1320.88
02/08/11, 1318.76, 1324.87, 1316.03, 1324.57
02/07/11, 1311.85, 1322.85, 1311.85, 1319.05
02/04/11, 1307.01, 1311.00, 1301.67, 1310.87
02/03/11, 1302.77, 1308.60, 1294.83, 1307.10
02/02/11, 1305.91, 1307.61, 1302.62, 1304.03
02/01/11, 1289.14, 1308.86, 1289.14, 1307.59
01/31/11, 1276.50, 1287.17, 1276.50, 1286.12
01/28/11, 1299.63, 1302.67, 1275.10, 1276.34
01/27/11, 1297.51, 1301.29, 1294.41, 1299.54
01/26/11, 1291.97, 1299.74, 1291.97, 1296.63
01/25/11, 1288.17, 1291.26, 1281.07, 1291.18
01/24/11, 1283.29, 1291.93, 1282.47, 1290.84
01/21/11, 1283.63, 1291.21, 1282.07, 1283.35
01/20/11, 1280.85, 1283.35, 1271.26, 1280.26
01/19/11, 1294.52, 1294.60, 1278.92, 1281.92
01/18/11, 1293.22, 1296.06, 1290.16, 1295.02
01/14/11, 1282.90, 1293.24, 1281.24, 1293.24
01/13/11, 1285.78, 1286.70, 1280.47, 1283.76
01/12/11, 1275.65, 1286.87, 1275.65, 1285.96
01/11/11, 1272.58, 1277.25, 1269.62, 1274.48
